transliteration,translation
um-ma a-šùr-ba-ni ù ša-lim-a-šùr-ma a-na pu-šu-ke-en6 qí-bi4-ma É en-na-nim DUMU a-šùr-SIPA a-na 16 ma-na KÙ.BABBAR ni-iš-a-ma-kum ša-la-áš šu-ba-tim i-ma-du-du-ma i-na ša-la-áš šu-ma ba-tí-iq KÙ.BABBAR i-ṣa-he-er šu-ma i-na ša-la-áš wa-ta-ar KÙ.BABBAR i-té-er i-hi-id KÙ.BABBAR šé-bi-lam lu-qú-tum ša šé-ep a-šùr-ma-lik 4 GÚ AN.NA ú li-wi-sú i-ta-aṣ-a-kum ki-ma AN.NA ba-at-qú-ni É DAM.GÀR lá ni-ṣí-ma lá ni-iš-a-ma-ku-nu-tí-ma ša KÙ.BABBAR-pì-ku-nu nu-šé-bi4-lá-ku-nu-tí lu-qú-tum ša šé-ep šu-sú-en6 iš-tí ha-ra-nim ú-ṣí-a-ku-um nu-za-kà-ma ni-ša-pá-ra-kum a-pu-tum i tí-i-er-tí-kà šu-hu-bur kà-bi-id šu-ma la šu-a-tí ma-nu-um KÙ.BABBAR 1 GÍN É a-bi4-šu a ṣí-ib-tim ni-il5-qé-a-kum,"From Aššur-bāni and Šalim-Aššur to Pūšu-kēn: We purchased the house of Ennānum son of Aššur-rēʾum for you for 16 minas of silver. They will measure out three Take care to send the silver. The goods of the šēpum of Aššur-mālik: 4 talents of tin and its wrappings. He has departed to you. Because tin was scarce, we did not leave the house of the merchant and we sent the proceeds of your silver to you . The goods of the We will clear ourselvesyou and write to you. Please, in your letter honor Šū-Ḫubur. If not him, from whom will we borrow for you even a single shekel of silver in the house of his father"
um-ma a-šùr-GAL-ma a-na pu-šu-ke-en6 qí-bi-ma a-hi a-ta a-dí ma-lá ù šé-ni-šu té-er-tí i-li-kà-ku-um um-ma a-na-ku-ma KÙ.BABBAR 1 GÍN ša da-me ša ṣú-ha-ri-im ma-lá en-um-a-šur DUMU qá-ri-a il5-qé-ú li-qé-ma šé-bi4-lam a-ta ma-tí-ma mì-ma-ša-ma té-er-ta-kà lá i-li-kam a-hi a-ta a-ša-me-ma ší-ip-ri ša áš-pu-ra-ni KÙ.BABBAR ša lá-qá-im il5-qé lu KÙ.BABBAR ša ší-ip-ri il5-qé-ú lu ma-lá i-na li-bi4 en-nam-a-šur DUMU qá-ri-a i-ba-ší-ú li-qé-ma KÙ.BABBAR ku-nu-uk-ma šé-bi4-lam a-hi a-ta be-li a-ta eṭ-ra-ni šu-ma lá ku-a-tí a-na ma-nim a-na-ṭá-al,"From Aššur-rabi to Pūšu-kēn: My dear brother, my message has come to you once or twice. I said, ""Take every single shekel of silver for the blood of the youth, as much as Ennum-Aššur son of Qarwiya recieved, and send to me."" As for me, why is it that no message of your has come whatsoever My dear brother, I have heard that my messenger that I sent you took all the silver that could be taken. Get both the silver that my messenger took and whatever is available from Ennam-Aššur son of Qarwiya, and seal the silver and send it to me. My dear brother and lord, as for that which he took away, if not you, to whom else can I look"
a-na pu-šu-ke-en6 qí-bi-ma um-ma hu-sà-ru-um-ma 2 GÚ 11 ma-na AN.NA ku-nu-ku 40 ku-ta-nu qá-dum li-wi-tim 2 ANŠE.HI.A ṣa-lá-mu 17 ma-na AN.NA qá-tim mì-ma a-nim šu-ku-bu-um DUMU a-li-li i-ra-dí-a-kum ki-ma ú-nu-tum i-na É.GAL-lim ur-da-ni u4-ma-kál šu-ku-bu-um lá i-sà-hu-ur a-na bu-ru-uš-ha-dum a-ṣé-er ša ki-ma ku-a-tí ù a-šùr-DUG DUMU a-lá-hi-im lu-qú-tí šu-ku-bu-um lu-šé-ri-ib-ma lu-qú-tí ba-tí-iq ù wa-tù-ur a-na i-ta-aṭ-lim li-dí-nu na-hi-id-ma a-na DAM.GÀR lá ú-šu-ru šu-ku-bu-um iš-tí-šu-nu li-zi-iz-ma a-na KÙ.BABBAR lu-qú-tí lu-ta-i-ru a-bi a-ta be-lí a-ta a-lá-nu-kà a-ba-am ú-lá i-šu a-na té-er-tí-a i-hi-id-ma KÙ.BABBAR a-na DUMU um-mì-a-nim pí-qí-id-ma šu-ku-bu-am KI KÙ.BABBAR ṭur4-dam i-ṣé-er šu-ku-bi-im en6-kà li-li-ik,"To Pūšu-kēn from Ḫuṣārum: 2 talents 11 minas tin under seal, 40 kutānum-textiles together with wrappings, two black donkeys, 17 minas hand tin--all this Šū-Kūbum son of Āl-ilī brings to you. When the merchandise come down from the palace, do not detain Šū-Kūbum for a single day. Let Šū-Kūbum take my goods to Purušḫattum, to your representative and Aššur-ṭāb son of Al-āḫum, and let them sell my goods-high price or low-for cash. Take care that they not release it to a merchant. Let Šū-Kūbum assist them so that they convert my merchandise to to silver. My dear father and lord, beside you I have no father Heed my instructions and entrust the silver to an affiliated trader and dispatch Šū-Kūbum with the silver. Keep your eye on Šū-Kūbum."
um-ma šu-hu-bur a-šùr-ba-ni ù ša-lim-a-šùr a-na pu-šu-ke-en6 qí-bi-ma 30 ma-na KÙ.BABBAR ni-is-ha-sú DIRI ú-ra-ni ub-lam ŠÀ.BA 27 TÚG SIG5 šu-ur-bu-i-tum KÙ.BI 3.33333 ma-na 1.66666 GÍN 63 {TÚG}ta-nu KÙ.BI 6 ma-na 1.3333300000000001 GÍN ŠU.NÍGIN 90 ku-ta-nu KÙ.BI 9.33333 ma-na 3 GÍN 15 ma-na AN.NA qá-tim 14 GÍN.TA KÙ.BI 1 ma-na 4.33333 GÍN 2 ANŠE ṣa-lá-mu KÙ.BI 1 ma-na 14 GÍN 15 GÍN ú-kúl-ta-áš-nu 12.66666 GÍN ú-nu-sú-nu 0.33333 ma-na 1.5 GÍN té-ṣú-bé 4 GÍN qá-qá-da-at 2 ṣú-ha-ri-kà e-mu-du 6 GÍN wa-ṣí-tum 3.666 ša sa-e-tim 45 GÍN i-na i-ší-ra-tim im-ṭí a-ṣé-er 10 ma-na URUDU pá-ni-im ša i-lu-a ša li-bi4-šu 15.5 GÍN KÙ.BABBAR nu-ṣí-ib-šum a-na 7.33333 ma-na KÙ.BABBAR ša a-na a-šùr-i-mì-tí ni-iš-qú-lu 0.66666 ma-na ṣí-ib-tám nu-ṣí-ib a-na 6 GÚ URUDU ša ší-im É-tí ša a-bu-um-DINGIR 30 ma-na ṣí-ib-tám nu-ṣí-ib 1.5 ma-na.TA KÙ.BI 4.33333 ma-na 2.83333 ma-na a-na É sú-tí-a ni-iš-qúl ṭup-pá-am ša hu-bu-li-kà ni-il5-qé-am 0.83333 ma-na a-na tù-pè-zi 1.66666 GÍN a qá-nu-e ù ag-ri a zi-a-ri-im 1 TÚG ša a-šur-ba-ni 1 TÚG ša ša-lim-a-šur mì-ma a-nim ú-ra-ni i-ra-de8-a-ku-um,"From Šū-Ḫubur, A Urani brought 30 minas silver, its excise tax added. Thereof, 27 fine šurbuitum-textiles, their price 3 minas 21 23 shekels, 63 kutānum-textiles, their price 6 minas 1 13 shekels, total 90 kutnum-textiles, their price 9 minas 23 shekels, then 15 minas 'hand-tin,' their price at 14 shekels per shekel of silver was 1 minas 4 13 shekels, 2 black donkeys, their price 1 mina 14 shekels, 15 shekels silver for their feed, 12 23 shekels for their gear, 21 12 shekels add 'added expenses,' 4 shekels for their head-tax--they levied that on your ""servant,"" 6 shekels the exit tax, 3 23 shekels silver for 'saetum,' 45 shekels from the tithe he 'set.' In addition to the 10 minas previous copper from Iluwa, which is 'on his account,' 15 12 shekels silver we increased to him. As for the 7 13 minas silver which we paid out to Aššur-imittī, 23 minas interest we added. As for the 6 talents of copper which were the price of the houses of Abum-ilī, we added 30 minas copper interest. At a 1 12 mina rate, their price in silver is 4 23 minas. We paid 4 minas 22 56 shekels for the house of Sutiya. We took the tablet of your debt. 56 minas to Tupezi. X shekels for the reeds and hire for Ziarim, 1 textile belonging to Aššur-bāni, 1 textiles belonging to Šalim-Aššur, all this Urani brings to you."
um-ma a-šur-i-mì-tí-ma a-na pu-šu-ke-en6 qí-bi-ma 5.33333 ma-na KÙ.BABBAR ṣa-ru-pá-am a-na-kam ah-bu-la-kum mì-šu ša ta-áš-pu-ra-ni um-ma a-ta-ma KÙ.BABBAR a-na qá-tí-kà a-na ni-kà-sí-kà a-na na-da-im ak-lá-šu KÙ.BABBAR am a-ma-kam ú-lá i-šu-ma ma KÙ.BABBAR ša a-na-kam ah-bu-lá-ku-ni ta-ak-lá ù šu-ma KÙ.BABBAR a-ma-kam lá i-šu-ma ma i-na ra-mì-ni-kà ta-áš-ta-qal-ma ITU.KAM iš-té-en6 ù šé-na i-ta-ab-e-el-kà mì-ma-a kur-ub-IŠTAR i-li-kam-ma KÙ.BABBAR ša DUMU a-lá-hi-im lu iš-tí DAM.GÀR-ri-a a-šar u4-mu-šu-nu ma-al-ú-ni ú-lá tù-ša-áš-qí-il5-ma ú-lá tù-šé-bi-lam a-na KÙ.BABBAR 20 ma-na ù e-li-iš a-ṭù-ul 7 ma-na KÙ.BABBAR tù-šé-bi-lam a-hi a-ta a ma-nim ša-nim a-ma-kam ta-ak-lá-ku a-na té-er-tí-a i-hi-id a-li KÙ.BABBAR-pí 1 GÍN i-ba-ší-ú ša-áš-qí-il5-ma šé-bi-lam i-na lu-qú-tí-a a-na ni-kà-sí-a qá-tám i-a-tám-ma i-ta-dí a-na É a-šur-SIPA e-ru-ub-ma ṭup-pé-e-a li-qé-ma i-na qá-tí-kà li-ib-ší-ú lu i-na ba-ab mu-a-tí-šu mì-ma a šu-mì-a iq-bi lu KÙ.BABBAR-pì a-ma-kam mì-ma il5-qé li-ma-ad-ma ta-né-eh-tí li-bi-a šu-up-ra-ma uz-ni pí-té ù KÙ.BABBAR ap-šu ša na-ru-qí-šu ma-ma-an mì-ma lá i-lá-qé kà-ni-kà-ma šé-bi-lá-nim a-šu-mì ší-mì-im ša DUMU šu-a-šur ša ta-áš-pu-ra-ni šu-ma a-dí 10 u4-me-e mì-ma-ša-ma lá áš-pu-ra-kum ú-za-kà lá i-ba-ší šu-ma <gap> šu-up-ra-ma iš-tí-kà lu ša <gap>,"From Aššur-imittī to Pūšu-kēn: I owe you 5 12 minas refined silver here. What is it that you wrote You said, ""I withheld silver from your account to your accountings, to your sales."" I don't owe money there Indeed You're witholding silver which I owe you here Now, if I do not owe silver there, then weigh out silver from your own funds and let it be a loan from you for a month or two Everything goes to Kurub-Ištar and you have not collected silver from the son of Al-āḫum or from my merchants whose terms are full, and you have not sent it. I anticpated 20 minas or more of silver. You sent only 7 minas. My dear brother, in whom else can I trust there Heed my instructions Wherever there is a single shekel of silver, collect it and send it From my merchandise to my accountings ... my own sharespendable cash. Enter into the house of Aššūr-rēʾī and take my tablets so that they are in your possession. At the very moment of his dying, he said something about my name He took something of my silver there Learn something and send me some good news and thus inform me. Also, his silver of his naruqqum, no one must take anything. Seal it and send it here. Concerning the purchase of the son of Šū-Aššur about which you wrote, ""If I do not write you anything in the next 10 days, I will clear you."" It is lost.not here. If ..., send so that with you I may be able to šxx."
a-na pu-šu-ke-en6 qí-bi-ma um-ma ku-zal-lim-ma 20 ma-na KÙ.BABBAR a-na en-na-sú-en6 DUMU šu-IŠTAR ha-bu-lá-ku-ma 15 ma-na KÙ.BABBAR a-na a-lim{ki} qá-sú ú-ša-áš-ke-en6 ma-lá 20 ma-na KÙ.BABBAR-pì-šu URUDU a-na bu-ru-uš-ha-dum iš-tù ITU.20.KAM a-bu-uk i-na wa-ṣa-a KÙ.BABBAR KÙ.BABBAR-áp-šu ú-šé-ba-lam a-ma-kam ša-il5-ma šu-ma iš-tí ILLAT-tim GAL-a-šur ra-dí-e lu-qú-tí-a i-lá-ak a-na-kam 2 me-at 13 ku-ta-ni kà-ru-um a-na É.GAL-lim ha-bu-ul-ma u4-ma-am e-ta-ar-šu-ni-a-tí 26 TÚG hi-na-a ù i-a-tí <gap> i-kà-ša-ad a-ma-kam 26 ku-ta-ni qá-tám i-na ša hi-na-a šé-bi4-lam ú-lá i-na i-a-ú-tim šé-bi4-lam šu-ma lu-qú-tí ša ki-ma i-na-sú-en6 i-kà-lu-ú a-na KÙ.BABBAR a-pu-ul-šu-nu,"To Pūšu-kēn from Kuzallim: Say to P I owe 20 minas of silver to Enna-Suen son of Šū-Ištar and I set his share at 15 minas of silver to the city. I owe 20 minas of silver to Enna-Suen son of Šū-Ištar I set his share at 15 minas of silver to the city I dispatched copper worth 20 minas of silver two months ago to Purushattum. At the departure of the silver, I will send hiscorresponding silver. Inquire there if Rab-Aššur will go with the caravan as the transporter of my goods. Here the colony owes 213 textiles to the palace and they the colony ask it daily of us. 26 textiles will fall to Hinnaya and myself. There, send the 26 textiles for the share from Hinnaya's fund. Do not send from my own share. But do send the textiles. If Enna-Suen's representatives retain my goods, pay them back for the silver."
a-na pu-šu-ke-en6 qí-bi-ma um-ma a-mur-IŠTAR-ma a ma-lá na-áš-pí-ir-tí-kà a-na 43 ma-na AN.NA ša na-áš-a-ku-ni ú 9 {TÚG}ku-ta-ni ša iš-tù kà-ni-iš tù-šé-ba-lá-ni um-ma a-na-ku-ma a-wi-lu-um iš-tap-ra-am qá-ta-am lá am-ha-aṣ KÙ.BABBAR 1 ma-na ra-mì-ni ak-ta-ba-as-ma ṭup-pí ša 10 ma-na KÙ.BABBAR ṣa-ru-pí-im IGI a-ší-na DUMU um-me-a-nim al-pu-ut-ma ku-nu-ki-šu ú ku-nu-ki-a šu-lu-ma na-áš-a-kum a-bi a-ta i-hi-id-ma TÚG-tí a-na bu-ru-uš-ha-dum šé-bi-lam a-na-hi-id-ma ra-mì-ni ú-za-kà-ma a-na kà-ni-iš a-na ṣé-ri-kà a-lá-kam-ma a-na a-wa-tim ša ta-áš-pu-ra-ni i-nu-mì-šu pí-té-a-ší-na ki-ma a-wa-tim a-na ki-tim lá wa-ṣa-i-im mì-ma a-wa-tim ša i na-áš-pé-er-tí-kà lá-áp-ta-ni ú-lá ú-dí-a na-áš-pá-ra-tí-kà ú-kà-al 2 ma-na URUDU a-na qá-tí šu-lu-ma a-dí-in,"To Pūšu-kēn from Amur-Ištar: According to your message, regarding the 43 minas of tin which are brought to you and the 9 kutānum-textiles which you sent from Kaneš, I said, ""As for me, the man wrote to me. I did not strike the share."" I did my best with about a mina of silver of my own funds and I wrote a tablet which stated '10 minas of refined silver in the presence of Ašina, the affiliated trader' and Šuluma brings it to you under his seal and my seal. My dear father, take care to send my textiles to Purušḫattum. I will take care to clear my own funds and come to you in Kanesh so that at that time you will open the tablets referring to the matters about which I wrote you. Becasue the matters do not 'go out' to justice, I did not inform those matters which were written in your letters. I hold your messages. I gave Šuluma 2 minas of copper for expenses."
a-na pu-šu-ke-en6 qí-bi-ma um-ma a-šur-ma-lik-ma i-a-šar ù {d}IŠKUR-ṣú-lu-li-ma URUDU ša PUZUR4-a-šur i li-bi i-a-šar i-šu-ú URUDU ta-áš-bi-ta-am i-dí-ni-a-tí ki-ma URUDU-i-ú i-na bu-ru-uš-ha-dum ma-ah-ṣú-ni i-ri-qám lá ni-gu5-ur-ma a-na bu-ru-uš-ha-dum lá nu-šé-ri-ib e-ma-ri-i šé-ri-a-ma URUDU-ú-šu a-na bu-ru-uš-ha-dum lu nu-šé-ri-ib šu-ma ṭup-pu-šu ša PUZUR4-a-šur a-ṣé-ri-ni i-li-kam ší-ta-me-a-šu-ma a-ni-ša-am šé-bi4-lam i ša-am-ší ṭup-pì-ni ta-ša-me-ú e-ma-ri šé-ri-am,"To Pūšu-kēn from Aššur-mālik, Ea-šār, and Adad-ṣulūlī: The copper which Ea-šar owes Puzur-Aššur, he Ea-šar has given us the full payment of copper. Because the supply of copper is cut off in Purušḫattum, we were unable to rent a wagon and we were unable to take the copper to Purušḫattum. Send donkeys so that we can take the copper to Purušḫattum. If Puzur-Aššur's tablet comes for us, read it and send it here. On the day you read our tablet, send the donkeys."
a-na pu-šu-ke-en6 ú-ra-a ù pí-lá-ah-IŠTAR qí-bi-ma um-ma a-šur-ta-ak-lá-ku-ma a-na qá-ra-be-tim er-ba-ma ṭup-pí-a pí-té-a-ma šé-na ṭup-pá-an ša hu-bu-ul PUZUR4-sú-en6 DUMU a-mu-ra-a 11 ma-na KÙ.BABBAR ṣa-ru-pu-um ṭup-pá-an ki-lá-lá-an a-na pí-lá-ah-IŠTAR i-lá-kà ṭup-pí-en a-na pí-lá-ah-IŠTAR pí-iq-da-ma ú té-er-ta-ku-nu iš-tí a-li-ki-im pá-ni-im-ma li-li-kam ki-ma ṭup-pè-en ta-áp-qí-da-ni,"To Pūšu-kēn, Ūraya and Pilaḫ-Ištar from Aššur-taklāku-ma: Enter into the storeroom and open my tablets so that the 2 tablets concerning the debt of Puzur-Suen son of Ammuraya - 11 minas refined silver, both tablets, come out. Entrust the tablets to Pilaḫ-Ištar so that your message comes with the very next traveler. When you entrust the tablets, ..."
a-na ša-lim-a-šùr ù pu-šu-ke-en6 qí-bi-ma um-ma šu-ku-bu-um-ma ší-ip-kà-at šu-a-nim ni-a-im ša a-na šál-ma-a-šùr ša-áp-ku iš-tí li-mu-um áš-a-am a-na ša-lim-a-šur qí-bi-ma šu-ma-mì-in la ša É a-bi-ni qá-tí-mì-in ù-lá ú-bi-il5 a-hi a-ta a-na-ku ù-la ša a-wa-tim ga-ma-al-kà a-le-e,"To Šalim-Aššur and Pūšu-kēn from Šū-Kūbum: I purchased a share of our Šū-Anum which divided to Šalim-Aššur from the To Šalim-Aššur, Had it not belonged to out father's estate, he would not have carried a share. My dear brother, as for me, I can do you a favor for anything else."
a-na pu-šu-ke-en6 PÚZUR.IŠTAR {d}NIN.ŠUBUR-ba-ni ú i-dí-IŠTAR qí-bi4-ma um-ma ta-ri-iš-ma-tù-ma ù be-lá-tù-ma ra-bi4-ṣa-am ni-iš-pu-ra-am ú ṭup-pá-am ša a-lim{ki} da-na-am ra-bi4-ṣú-um ú-kà-al ša ma-ma-an lu i-na a-lim{ki} lu i-na GÁN-lim ma-ma-an lá i-ṭá-hi-ú-ma KÙ.BABBAR-áp šu-nu-nu a-na a-lim{ki} i-pá-hu-ra-ni i-na a-lim{ki} a ma-lá ší-ma-tí-šu-nu i-zu-zu i-na GÁN-lim ša i-ṭá-hi-ú-ma KÙ.BABBAR 1 GÍN ša i-lá-qé-ú i-ša-ri-iq-šu-um ni-ša-me-ma ki-ma a-wi-li a-šu-tim ta-am-ta-ša-ha-a ú pu-šu-ke-en6 ša i-ni-hu-ma a-na É a-bi4-ni ik-ri-be ša a-bi4-ni ú-ša-zi-ZU.ZU a-wi-lá-am me-eh-ra-tim <gap> ta-ta-na-pá-lá a-pu-tum i-na KÙ.BABBAR mì-ma lá ta-ṭá-hi-a KÙ.BABBAR a-na a-lim{ki} li-ip-hu-ra-ma ša ki-ma ku-nu-tí li-il5-qé-ú-ma a-šar KÙ.BABBAR 1 GÍN i-na a-lim šu-té-bu-lá-tù-nu-ni pu-ut-ku-nu lu za-ku-a-at a-na pu-šu-ke-en6 qí-bi4-ma né-nu šu-ma lá ku-a-tí a-ba-am lá ni-šu šu-ma a-bu-ni a-ta ma-ma-an ša a-na KÙ.BABBAR-áp-šu iṭ-hi-ú ší-be šu-ku-šu-ma li-ší-ri-iq-šu-um i-hi-id-ma KÙ.BABBAR pá-he-er-ma a qá-tí ra-bi4-ṣí-im pì-qí-id-ma lu-ub-lam a-pu-tum lá ta-ha-da-ar i-hi-id ú a-na ṣú-ba-tí eš15-ra-at ta-ad-mì-iq-tí-ni ša a-na DUMU šu-nu-nu ni-dí-nu i-hi-id-ma 3.33333 ma-na KÙ.BABBAR i-na dam-qí-ma šé-bi4-lam i-hi-id,"To Pūšu-kēn, Puzur-Ištar, Ilabrat-bāni, and Idī-īštar from Tariš-mātum and Bēlātum: We sent the attorney. And the attorney holds a sealed tablet of the city. As for the fact that no one must approach anyone either in the city or abroad, they will divide the silver that Šū-Nunu gathered in the city, here in the city according to their witnesses. They will confiscate every shekel received by anyone who makes claims abroad We are hearing that you are plundering the men for his goods. Also, P You must keep answering the man the mehratim. Urgent, do not addtake away anything from the silver Let them gather the silver to the city and let your representatives take it and wherever there is a single shekels of silver in the city to be sent , let your reports be cleared. To Pūšu-kēn: As for us, we have no father beside you. If you are our father, set witnesses on whomever makes a claim on his silver., so that he does not steal silver from him. Take care to gather the silver and entrust it to the attorney so that he brings it here. Urgent, do not fear Be diligent Also, regarding the textiles, the tithe which you credited, which we gave to the son of Šū-Nunu, take care to send me 3 13 minas silver in good time. Be diligent"
a-na im-dí-DINGIR ú pu-šu-ke-en6 qí-bi4-ma um-ma kur-ub-IŠTAR-ma lu-qú-tí ša šé-ep im-dí-DINGIR ša ta-áš-pu-ra-ni-ni um-ma a-tù-nu-ma ša qí-a-pì-im ni-qí-ip ú ší-ta-am ba-tí-iq ú wa-tù-ur ni-da-ma KÙ.BABBAR nu-šé-ba-lá-kum a-hu-a-a a-tù-nu lu ta-qí-pá lu ba-tí-iq ú wa-tù-ur ta-dí-na KÙ.BABBAR É kà-ri-im ma-lá na-dá-ku-ni té-er-ta-ak-nu za-ku-tum a-na pá-ni-a li-li-kam 2.5 ma-na hu-sà-ra-am SIG5 wa-at-ra-am ú kà-sà-am ša hu-sà-ri-im ku-nu-ki-a a-me-ta na-áš-a-ku-nu-tí šu-ma 6 ma-na KÙ.BABBAR ú e-li-iš hu-sà-ra-am dí-na šu-ma 0.5 ma-na KÙ.GI pá-ša-la-am ú e-li-iš kà-sá-am dí-na šu-ma la i-ta-áb-ší-ma la ta-ta-ad-na hu-sà-ru-um ú kà-sà-am a-dí a-lá-kà-ni li-bi4-ší ú a-na-kam ší-ma-am ša ba-lá-ṭí-a a-mu-ur-ma ša KÙ.BABBAR 10 ma-na ú 15 ma-na KÙ.BABBAR a-na ṣí-ib-tí-im a-al-qé-ma a-áš-a-am a-hu-a-a a-tù-nu lu i-na lu-qú-tí-im pá-ni-tí-im lu i ší-mì-im ša a-me-ta ub-lá-ku-nu-tí-ni ta-ta-ad-na KÙ.BABBAR ku-un-kà-ma bu-ur-sú-en6 a-na pá-ni-a lu-ub-lam šu-ma bu-ur-sú-en6 lá-šu a-na DUMU um-mì-a-ni-im pá-ni-e-ma dí-na-ma lu-ub-lam šu-ma KÙ.BABBAR i-na lu-qú-tim la-šu a-hu-a-a a-tù-nu KÙ.BABBAR i-na ra-ma-na-tí-ku-nu dí-na <gap> ma <gap> ni <gap><gap> ITU.1.KAM ú ITU.2.KAM li-be-el-ku-nu-ma gi5-im-la-ni a-na pu-šu-ke-en6 qí-bi4-ma 1 ma-na hu-sà-ra-am ša ta-áš-pu-ra-ni ni-il5-qé a-me-ta <gap>-kà na-áš-a-kum,"To Imdi-ilum and Pūšu-kēn, from Kurūb-Ištar: As for my merchandise in the transport of Imdī-ilum about which you wrote me, you said, ""We entrusted what we could. And the remainder, cheap or dear, we will sell and we will send you the silver."" My dear brothers, let you full message come as soon as possible regarding what you gave on credit, and what you sold cheap or dear, and as much silver as I have deposited in the colony office. Ameta brings you 2 12 minas exceedingly fine carnelian and a goblet of carnelian under my seal. If the going rate is 6 minas silver or higher, sell the carnelian. If 12 mina pašallum-gold or higher, sell the goblet. If no sales arise, then do not sell. As for the carnelian and the goblet, until I come, its heart and tin prices that will make me a little look for and I will borrow an amount around 10 or 15 minas silver and make a purchase. My brothers either from the previous merchandise or from the price which Ameta brought to you, sell. Seal the silver and let Būr-Suen bring it at the earliest opportunity. If Būr-Suen is not available, give it to the first affiliated trader and let him bring it. If there is not silver from the goods, my dear brothers, give silver from your own funds. .... let it be a loan to you, and let it be a favor to me. To Pūšu-kēn: The one mina carnelian about which you wrote, we received it. Ameta brings your... to you."
um-ma hi-na-a-ma a-na qar-wi-a pu-šu-ke-en6 a-šùr-dan ù a-na-ah-ì-lí qí-bi-ma a-na qar-wi-a ù a-šur-dan qí-bi4-ma i-nu-mì AN.NA-ki ta-du-nu šu-ma me-eh-ra-tim i-du-nu-ni-kum AN.NA-ki dí-in šu-ma lá ki-a-am a-ṣé-er ku-ni-lim a-na tur4-hu-mì-it bi4-il5 ší-im AN.NA-ki-a a-dí a-a-e-em u4-mì-im ú-kà-lu a-na šé-dí-iš-tum ša-tum {d}a-šur lu i-de8 a-šar AN.NA-ki ta-dí-nu KÙ.BABBAR ša-áš-qí-il5-ma ú tí-ib-a-ma a-tal-kam a-na pu-šu-ke-en6 qí-bi-ma a-šar AN.NA-ki i-dí-nu i-hi-id-ma i ša-ha-tí-šu i-zi-iz-ma KÙ.BABBAR lu-ša-áš-qí-il5-ma ú ṭur4-dá-šu áš-pu-ra-kum um-ma a-na-ku-ma a ni-kà-sí šu-hu-ut lá ta-ša-ha-at ú qá-tí lu KÙ.BABBAR lu TÚG-ba-tí i-dí ú šu-ma a-na bu-ru-uš-ha-dum té-ra-áb qá-dí-ma té-er-tí-kà ša-hi-iz-ma ša ki-ma ku-a-tí qá-tí li-dí-ú a-hi a-ta a-na-ku ma-num a-lá-nu-kà i-šu a-šu-mì a-ší-im ša ta-áš-pu-ra-ni li-ma-am ni-kà-sí-ma šu-ma i-ta-áb-ší a ma-lá té-er-tí-kà ni-lá-qé en-na-num DUMU šu-hu-bu-ur IH.ME 0.66666 ma-na KÙ.BABBAR i-na e-ra-bi4-šu-ma šé-bu-lam qá-bi4-am ú a-ha-ma iš-tù MU.2.ŠÈ ma-na-um 10 GÍN i-na ITU.KAM ša-áš-qí-il5-šu,"From Ḫinnaya to Qarwiya, Pūšu-kēn, Aššur-dān and Anaḫ-ilī: To Qarwiya and Aššur-dān: When you sell my tin, if they give you the exchange value, sell the tin. If it is not so, bring it to Kunilum in Durḫumit. May Aššur know that he has held the price of my tin for six years past its original term Wherever you sell my tin, make them pay and arise and come here. To Pūšu-kēn: Wherever my tin he sells, take care to assist him so that he collects the silver and dispatch him. I sent to you. I said, ""Do not clear my account at the accountings, but deposit my share either silver or textiles. Now, if you reach Purušḫattum, ... and cause him to take your instructions, and let your representatives deposit my share. My dear brother, as for me, who do I have beside you Regarding the iron about which you wrote, we will arrest the limmum-official, and if it arises, we will take it according to your instructions. Ennānum son of Šū-Ḫubur the IHME official, has promised to pay you 23 mina silver upon his arrival. Also, separately, cause him to pay 10 shekels per mina per month."
