transliteration,translation
a-wa-tí-kà ša a-na A-lá-hi-im ha-bu-lá-tí-/ni ú-ga-me-er-ma 4 ma-na KÙ.B i-ṣé-ri-kà,"I have settled your legal case concerning the debt you owe to Alahum, and 4 minas of silver are charged against you."
a-dí-i 2 ma-na KÙ.B a-na 10 ha-am-ša-tim ta-ša-qal,Within 10 hamshatum-periods you shall pay 2 minas of silver.
2 ma-na KÙ.B a-na 20 ha-am-ša-tim ta-ša-qal,Within 20 hamshatum-periods you shall pay 2 minas of silver.
šu-ma lá ta-áš-qúl x a-ma-lá ṭup-pì-kà pá-ni-im A-lá-hu-um i-šé-e- kà,"If you do not pay, Alahum will seek you out according to your previous tablet."
KÙ.B-šu ù SÍG.HI.A ša li-bi4-kà a ša ki-ma A-lá-hi-im : šu-qú-ul,Pay his silver and the wool you owe to the representatives of Alahum.
šu-ma : lá ta-áš-qú-ul a-ma-lá ṭup-pì-kà pá-ni-im a-šé-e-kà,"If you do not pay, I will seek you out according to your previous tablet."
um-ma Na-na-a-ma a-na A-šùr-be-el-SA.TU-e qí-bi4-ma,Thus (says) Nana; say to Assur-bel-shadu'e:
mì-šu-um lá ta-lá-kà-ma a-na-kam a-bu-kà li-ba-tí-kà : ma-li,Why do you not come? Here your father is full of anger against you.
mì-šu-um a-na té-er-tí-im lá ta-na-hi-id-ma a-bu-kà : li-ba-tí ma-li,Why do you not pay attention to the instruction? Your father is full of anger.
a-na té-er-tí a-bi4-kà i-hi-id a-pu-tum,"Pay attention to the instruction of your father, please!"
tí-bi4-ma wa-ar-ki té-er-tí-šu ša a-bi4-kà a-DA-al-kam,Get up and come here following the instruction of your father!
um-ma šu-nu-ma 10 ma-na KÙ.B ra-da-am lá i-mu-a,"Thus they (said): ""He is not willing to add 10 minas of silver."""
šu-a-um KÙ.B DINGIR-lu-um ir-ší-ma i-a-um lá ir-ší,"His silver the god has acquired, but has mine not been acquired?"
a-pu-tum a-tal-kam,"Please, come here!"
a-na A-lá-hi-im qí-bi-ma um-ma I-dí-dIM-ma,"Speak to Alahum, thus says Idi-Adad."
KÙ.B 4 ma-na ša a-na A-limki a-ṣé-er Šál-ma-A-šùr Šu-Ku-bi-im ù DINGIR-ba-ni ú-šé-ṣí-ú ú-šé-bi-lu-ma I-na-a qá-sú ša-ak-na-at,"Regarding the 4 minas of silver that they sent and brought to the City to Salma-Assur, Šu-Kūbum, and Ilum-bāni, Innaya has laid claim to it."
a-ta : ta-áš-pu-ra-am-ma um-ma a-ta-ma lu-qú-ut-kà iš-tù : A-limki : e-li-am,You wrote to me as follows: 'Your goods are coming up from the City'.
i-na té-er-ti1-kà uz-ni : ú-lá ta-áp-té,You did not inform me in your report.
lu ku-ta-nu : lu AN. NA lá : ú-šé-li-a-ni-ni,Neither kutānu-textiles nor tin did they bring up for me.
KÙ.B : lá KÙ.B-kà-a,Is the silver not your silver?
ma-lá : lu-qú-tum e-li-a-ni : pí-i ša i-na ṭup-pí-kà lu i-dì,Let me know from the wording of your tablet how much merchandise is coming up to me.
a-na Ku-bu-ur-na-at té-er-ta-kà : li-li-kam,Let your report come to me in Kuburnat.
šu-ma TÚG.HI.A : a-na ší-mì-im ta-din : té-er-ta-kà li-li-ik,"If the textiles have been sold, let your report come."
Ša-lim-A-šùr DUMU Ip-hu-ri-im wa-bi-il5 KÙ.B,"Salim-Assur, son of Iphurum, is the bearer of the silver."
A-šùr-ma-lik a-na Šu-Ištar iṣ-ba-at-ni-a-tí-ma,Ashur-malik seized us against Shu-Ishtar.
lu-qú-ut-kà ša-LIM-im-tám ni-ip-qí-da-kum,We delivered your merchandise to you in good condition.
2 ší-ta sà-ta-an iš-tí lu-qú-tí-kà a-na É.GAL-lim e-ru-ba-ma,Two chests entered the palace together with your merchandise.
2 TÚG ut-ru-tum a-na li-bi lu-qú-tí-kà na-ad-ú,Two extra textiles were placed inside your merchandise.
iš-tí ra-de8-e lu-qú-tim ta-za-ku-ú,Will you be cleared along with the transporters of the merchandise?
a-na-ku ú ra-bi4-ṣú-um lá ni-ik-bu-sà-ku-ni,I and the attorney did not press you.
ù a-na KÙ.B a-ba-kà a-šé-e,And I will search your father for the silver.
KÙ.B-pí a-na ṣí-ib-tim lá i-ta-dí-nu,They did not give my silver for interest.
eb-li-a ù ú-kà-pì-a i-na lu-qú-tí-a lá il5-ta-qé-ú,They did not take my ropes and my pack-pads from my merchandise.
a-ta a-bi4 šé-e,"You, search my father!"
a-na a-ru-mu-ra-ni ù KÙ.B ṣa-ru-pu-tim GÍR ša A-šur A-šur-ma-lik it-ma,Ashur-malik swore by the dagger of Ashur regarding the arumura-cloths and the refined silver.
a-na a-wa-tim a-ni-a-tim kà-ru-um Kà-né-eš i-dí-ni-a-tí-ma,"Regarding these matters, the karum of Kanesh gave us to the oath."
um-ma A-lá-hu-um-ma a-na A-šur-DÙG Ta-ha-ší-li ú A-šur-be-el-SA.TU qí-bi-ma,"Thus says Alahum: to Ashur-tab, Tahašili and Ashur-bel-shadue speak."
lu-qú-a-tù ša šé-ep A-mur-A-šur DUMU Sú-kà-lí-a za-ku-a-ma a-na A-limki ik-šu-da-ni-ma a-na Kà-ni-iš i-tù-ra,"The merchandise of the caravan of Amur-Ashur, son of Sukallia, is cleared and reached the City and has returned to Kanesh."
lu-qú-ta i-a-tám tù-ha-ra-ṣa-ni-ší-ma ú a-dí-ni : tù-kà-lá-ší,You are making my merchandise unavailable for me and you are holding it until now.
DINGIR lu i-de8,May the god know!
a-na Ta-ha-ší-li a-na A-šur-DÙG qí-bi4-ma,"To Tahašili (and) to Ashur-tab, speak:"
lu-qú-tí ša šé-ep Ku-ra qá-dí ku-a-tí-ma ba-tí-iq ú-tur4 dí-ma za-ki-a-ma tí-ib-a-ma a-tal-kam,"Sell my merchandise of the caravan of Kura, together with your own, at any price, clear it, and get under way and come here."
šu-ma ha-ra-kà ek-pá-at-ma ta-ta-lá-kam a-ṣé-er ša ki-ma ku-a-tí A-šur-be-el-SA.TU a-šar wa-ṣú ù-bi4-il5-ma ba-tí-iq ú-tur4 li-dí-ma ur-kà-at-kà li-tal-kam,"If your journey is imminent and you are coming, bring it to your representative Ashur-bel-shadue where he is going out, and let him sell it at any price, and let your later shipment come to me."
šu-ma a-Pu-ru-uš-ha-tim té-ra-áb 1 TÚG ki-ta-am ša 40 a-ma-tí 2 ší-ta 15 a-ma-tí URUDU 30 ma-na lá ta-be-el,"If you enter Purušhattum, do not sell one linen cloth of 40 cubits and two of 15 cubits for 30 minas of copper."
a-na A-šur-ma-lik Ú-ṣur-ša-A-šur ú A-šur-ma-lik-ma um-ma A-šur-be-el-ša-du-e-ma,To Ashur-malik: Usur-sha-Ashur and Ashur-malik; thus says Ashur-bel-shadu'e:
a-ma-kam A-šur-ma-lik a-na Wa-ah-šu-ša-na a-ṣé-er A-lá-hi-im DUMU A-de8-lá-at li-iš-pu-ur-ma ṭup-pá-am ša DUMU Ì-lí-iš-tí-kál a-šar e-zi-bu li-dí-nu-šu-ma KÙ.B ú ṣí-ba-sú lu-ša-dí-in,"There, let Ashur-malik write to Wahshushana to Alahum, son of Adellat, so that they may give him the tablet of the son of Ili-ishtikal where I left it, and let him collect the silver and its interest."
ú Ha-nu šu-ma TÚG ṣú-ba-tí lá ú-šé-ra-ba-am ší-be šu-uk-na-šu-ma um-ma a-tù-nu-ma a-ma-kam na-am-gu5-ra-tí-ni,"And as for Hanu, if he does not bring in the garments, appoint witnesses against him and say thus: 'Are you in agreement there?'"
1/3 ma-na.TA KÙ.B ku-nu-uk,Seal 1/3 mina of silver each.
šu-ma lá ta-kà-na-ak KÙ.B ú ší-a-ma-tí-šu i-ṣé-ri-kà-ma,"If you do not seal it, the silver and its proceeds will be upon you."
a-na A-šur-ma-lik qí-bi4-ma ša 13 GÍN KÙ.B ṣí-ba-tim bi4-lam,Speak to Ashur-malik: Bring me the interest on the 13 shekels of silver.
Ha-dí-a-ni ú Wa-li-a iš-tí-kà,Hadiani and Walia are with you.
ri-dam A-al-DÙG u4-ma-kál lá i-sà-hu-ur a-ṣé-er A-lá-hi-im ṭur4-da-šu,Let the guide not delay at Al-tab for a single day; send him to Alahum.
8 GÍN KÙ.B i-li-bi A-šur-lá-ma-sí DUMU Sú-in-na-da,"8 shekels of silver are owed by Ashur-lamassi, son of Suen-nada."
6 GÍN KÙ.B KI Na-bu-ku-ú,6 shekels of silver are with Nabuku.
5 ½ GÍN KÙ.B KI Ma-nu-a,5 1/2 shekels of silver are with Manua.
3 GÍN KÙ.B KI Ur-dim DUMU Iš-ma-A-šur,"3 shekels of silver are with Urdim, son of Ishma-Ashur."
3 GÍN KÙ.B KI Kur-ub-A-šur,3 shekels of silver are with Kurub-Ashur.
3 GÍN KÙ.B KI Nu-ur-Ištar DUMU Šu-Ku-bi-im,"3 shekels of silver are with Nur-Ishtar, son of Shu-Kubum."
18 GÍN KÙ.B KI Sú-in-re-NI,18 shekels of silver are with Suen-re'i.
2 GÍN KÙ.B a-na um-me-a-ni-šu ša Sú-in-re-NI a-dí-in,I gave 2 shekels of silver to the financiers of Suen-re'i.
1 GÍN KÙ.B KI Pu-zu-ur-Sú-in DUMU A-šur-ma-lik,"1 shekel of silver is with Puzur-Suen, son of Ashur-malik."
um-ma A-šùr-na-da ú A-šùr-ma-lik-ma a-na A-šùr-bé-el-SA.TU qí-bi-ma,Thus say Ashur-nada and Ashur-malik: to Ashur-bel-shadue speak!
i-ši-im TÚG.HI.A ša Dur4-hu-mì-it 10 ma-na KÙ.B ša-du-a-sú ša-bu,"From the price of the textiles of Durhumit, 10 minas of silver, its shadu'atu-tax is paid."
A-šùr-ma-lik-ma i-dí-ni-a-tí-ma KÙ.B ni-ik-nu-uk-ma a-na A-lim a-bi4-kà nu-šé-bi4-il5,"Ashur-malik gave it to us, and we sealed the silver and sent it to your father in the City."
lu ú-ku-ul-tí ANŠE KÙ.B tí-šu-ma 5 u4-mì-im lá i-sà-hu-ur ṭur4-da-šu,"Verily, you have the silver for the fodder of the donkey; let him not delay for five days, send him."
Ša-lim-a-RI-um a-na Lá-ba-na-da iṣ-ba-at-ni-a-tí,Shalim-ahum seized us against Labanada.
me-at ku-ta-ni ku-nu-ki ša A-šur-DÙG áp-qí-da-kum,I entrusted to you one hundred kutanu-textiles with the seals of Ashur-tab.
ke-na ta-áp-qí-da-nim,"Yes, you entrusted them to me."
me-at TÚG ku-nu-ki ša A-limki a-na Lá-ba-na-da Ša-lim-a-hu-um ip-qí-id,Shalim-ahum entrusted one hundred textiles with the seals of the City to Labanada.
2 ½ ma-na KÙ.B ṣa-ru-pá-am i-ṣé-er Na-na A-lá-hu-um i-šu,Alahum has a claim of 2 1/2 minas of refined silver against Nana.
šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im a-na 1 ma-na-im i-na ITU.KAM-im ṣí-ib-tám ú-ṣa-áb,"If he does not pay, he shall add interest per month per mina according to the rule of the colony."
8 GÚ SÍG.HI.A SIG5 i-ṣé-er Ší-ik-ma-dim A-lá-hu-um i-šu,Alahum has a claim of 8 talents of good quality wool against Shikmadum.
a-na 5 ITU.KAM i-ša-qal,He shall pay within 5 months.
šu-ma lá ìš-qú-ul ki-ma a-wa-at kà-ri-im i-ITU.KAM-im ṣí-ib-tám ú-ṣa-áb,"If he does not pay, he shall add interest per month according to the rule of the colony."
14 ṭup-pì É Na-na e-zi-ib,I left 14 tablets in the house of Nana.
gu5-mu-ur-ma KÙ.B le -qé,Settle the account and take the silver.
um-ma šu-ut-ma a-dí té-er-tí a-bi4-a i-ba-lá-kà-ta-ni KÙ.B lá a-ša-qal,"He said as follows: 'Until my father's instructions reach me, I will not pay the silver.'"
sí-ki a-wi-lim ú-kà-al,I am holding the hem of the gentleman.
1 ri-ik-sà-am ša ÌR : ša Šu-Nu-nu : ša DUMU E-wi-ir-nim IGI Ki-ší-na ip-qí-da-ni,"One bundle belonging to the servant of Shu-Nunu, son of Ewirnum, he entrusted to me in the presence of Kishina."
a-na A-ni-nim ù DUMU Šu-Nu-nu áp-qí-id,I entrusted it to Anninum and the son of Shu-Nunu.
20 ma-na 14 GÍN KÙ.B i-ṣé-er Ú-ṣur-ša-A-šùr DUMU A-šur-ma-lik A-lá-hu-um i-šu iš-tù ha-muš-tim ša A-šùr-na-da ú E-me-me ITU.KAM kà-an-mar-ta li-mu-um A-mur-A-šur,"Alahum has 20 minas 14 shekels of silver against Usur-sha-Ashur son of Ashur-malik; from the hamushtum-period of Ashur-nada and Ememe, month Kanmarta, eponym Amur-Ashur."
14 ma-na KÙ.B i-ṣé-er A-šur-DÙG DUMU Ú-za-ri-a iš-tù ha-muš-tim ša A-šùr-be-el-a-wa-tim ú A-mur-Ištar a-na 45 ha-am-ša-tim i-ša-qal ITU.KAM té-i-na-tim li-mu-um A-mur-A-šur DUMU Gàr-ri-a,"14 minas of silver against Ashur-tab son of Uzaria; from the hamushtum-period of Ashur-bel-awatim and Amur-Ishtar, in 45 hamushtums he shall pay; month Te'inatum, eponym Amur-Ashur son of Garria."
14 ma-na KÙ.B i-ṣé-er En-um-A-šur ú dUTU-ba-ni me-er-e Puzur2-Ištar iš-tù ha-muš-tim ša kà-ší-im ša qá-tí En-na-nim ú Ša-lim-A-šur a-na 25 ha-am-ša-tim i-ša-qú-lu KÙ.B i-qá-qá-ad šál-mì-šu-nu ra-ki-is,"14 minas of silver against Ennum-Ashur and Shamash-bani sons of Puzur-Ishtar; from the hamushtum-period of the kashshum-official which is in the hands of Ennanum and Shalim-Ashur, in 25 hamushtums they shall pay; the silver is bound to the head of their solvent one."
12 ma-na i-ṣé-er Zu-pá iš-tù ha-muš-tim ša Bu-zu-ta-a ú Puzur2-SA.TU 6 ma-na a-30 ha-am-ša-tim i-ša-qal 6 ma-na a-30 ha-am-ša-tim i-ša-qal ITU.KAM ša sà-ra- tim li-mu-um ša qá-tí E-lá-lí,"12 minas against Zupa; from the hamushtum-period of Buzutaya and Puzur-shadu, 6 minas in 30 hamushtums he shall pay, 6 minas in 30 hamushtums he shall pay; month Sha saratim, eponym after Elali."
5 ma-na 10 GÍN i-ṣé-er Šu-Ištar DUMU Ga-ra-wa iš-tù ha-muš-tim ša E-lá-lí ú dUTU-ba-ni ITU.KAM a-lá-na-tim li-mu-um I-dí-A-šur a-na 15 ha-am-ša-tim i-ša-qal,"5 minas 10 shekels against Shu-Ishtar son of Garawa; from the hamushtum-period of Elali and Shamash-bani, month Alanatum, eponym Iddin-Ashur, in 15 hamushtums he shall pay."
5 ma-na KÙ.B i-ṣé-er Zi-a DUMU A-li-a iš-tù ha-muš-tim ša A-lá-hi-im ú E-na-ma-nim ITU.KAM ša sà-ra-tim li-mu-um ša qá-tí Puzur2-dNirah a-12 ha-am-ša-tí i-ša-qal,"5 minas of silver against Zia son of Alia; from the hamushtum-period of Alahum and Ennam-Anum, month Sha saratim, eponym after Puzur-Nirah, in 12 hamushtums he shall pay."
43 TÚG.HI.A : qá-dum ša Ha-da-a-ni : ša Ha-hi-im pì-ri-kà-ni : té-zi-ba-am,"You left for me 43 textiles, including pirikannu-textiles of Hadani from Hahhum."
ù a-ha-ma 46 TÚG pì-ri-kà-ni ša Kà-ni-iš : ša té-zi-ba-ni,And separately 46 pirikannu-textiles of Kaniš which you left for me.
TÚG.HI-tù-kà : ša Ha-hi-im 6 1/3 GÍN.TA KÙ.B-áp-šu-nu 4 ½ ma-na 2 1/3 GÍN : im-qú-tù-nim,"Your textiles from Hahhum, their silver at 6 1/3 shekels each, 4 1/2 minas 2 1/3 shekels came to me."
pì-ri-kà-nu-kà : ša Kà-ni-iš 5 LÁ 1/4 GÍN.TA KÙ.B-áp-šu-nu 3 ½ ma-na 8 ½ GÍN,"Your pirikannu-textiles of Kaniš, their silver at 4 3/4 shekels each, 3 1/2 minas 8 1/2 shekels."
ša 1 GÚ 54 ma-na URUDU ší-ki-im : ša té-zi-ba-ni 2/3 ma-na 5 ½ GÍN KÙ.B-áp-šu,"Of the 1 talent 54 minas of šikum-copper which you left for me, its silver is 2/3 mina 5 1/2 shekels."
ša 2 TÚG a-bar-ni-e-kà 1 ma-na KÙ.B-áp-šu-nu,"Of your 2 abarniu-textiles, their silver is 1 mina."
ŠUNIGIN 9 5/6 ma-na 6 ½ GÍN KÙ.B ṣa-ru-pá-am : ku-nu-ki-a Ha-da-a-ni ù Ša-lim-be-lí na-áš-ú-ni-kum,"In total, 9 5/6 minas 6 1/2 shekels of refined silver under my seal, Hadani and Šalim-beli are bringing to you."
5 ma-na KÙ.B : i-li-bi4 lu-qú-tim : ša a-bi4-kà ša a-na-ku : ú-ša-áb-ší-lu tal-qé : i-li-bi4-kà lá ú-ṣí,You took 5 minas of silver from the merchandise of your father which I processed; it has not left your account.
15 GÍN KÙ.B ku-nu-ki-kà ša té-zi-bu : na-áš-ú-ni-kum,"15 shekels of silver under your seal which you left, they are bringing to you."
a-ší-ni-šu : ta-lá-ni ù a-na ša-lá-ší-šu ša-hi-ra-tim : ku-nu-ki-a na-áš-ú-ni-kum,"Two talānu-garments and three šahiratu-garments under my seal, they are bringing to you."
3 GÍN KÙ.B ku-nu-ki-a : a-na um-mì-kà Ha-da-a-ni : na-ší,Hadani is carrying 3 shekels of silver under my seal for your mother.
ni-qí-am lu ta-qí,She should indeed offer a sacrifice.
URUDU ù KÙ.B a-na ṣé- er Puzur4-Ištar DUMU Da-dí-a i-tù-ar,The copper and silver will return to Puzur-Ishtar son of Dadia.
30 ma-na URUDU SIG5 a-na 10 ha-am-ša-tim i-ša-qal,He shall pay 30 minas of good quality copper within 10 hamushtu-periods.
me-ha-ar-šu na-áš-a-ku,I am carrying its copy.
A-bu-ša-lim 5/6 ma-na 4 GÍN KÙ.KI SIG5 ša áb-ni-šu i-ṣé-er A-bu-ša-lim A-bi4-a i-šu,Abia has a claim for 5/6 mana and 4 shekels of fine gold of its stone against Abu-šalim.
iš-tù ha-muš-tim ša Sú-e-ta-ta a-na 6 ha-am-ša-tim i-ša-qal,He shall pay within 6 hamuštum-periods from the hamuštum-period of Su'etata.
šu-ma lá iš-qúl 1 ½ GÍN.TA ú-ṣa-ab,"If he does not pay, he shall add 1 1/2 shekels each month."
um-ma A-lá-hu-um-ma ṭup-pu-um ha-ar-mu-um ša A-bu-ša-lim ša i-na ṭup-pì-im šu-mì A-bi4-a lá-ap-tù-ni KÙ.KI a-nàm i-na A-limki A-bi4-a il5-qé-šu,"Thus says Al-ahum: 'Regarding the certified tablet of Abu-šalim in which my name, Abia, is recorded, Abia received this gold in the City.'"
i-ma-tí-ma i-bu-lá-tí-šu lu i-ší-ri-šu a-lá-qé,"Whenever possible, I shall take it from either his capital or his profit."
KÙ.KI a-na i-a-im i-tù-a-ar,The gold shall return to me.
2 ma-na KÙ.B É kà-ri-im tal-qé,You took 2 minas of silver from the house of the karum.
1 ma-na ṣú-ha-ru-um i-dí-na-kum,The servant gave you 1 mina.
½ ma-na tal-qé,You took 1/2 mina.
2/3 ma-na iš-tí KI A-mur-A-šur tal-qé,You took 2/3 mina from Amur-Ashur.
15 GÍN ší-im GIG ša I-na-a tal-qé,"You took 15 shekels, the price of wheat belonging to Inaya."
15 GÍN KÙ.B a-na DUMU A-šur-DÙG áš-qúl,I paid 15 shekels of silver to the son of Ashur-tab.
1 ½ ma-na KÙ.B wa-ar-kà-nu-um tal-qé,Later you took 1 1/2 minas of silver.
2 na-ru-uq 3 DUG ŠE 1 na-ru-uq GIG tal-qé,You took 2 sacks and 3 jars of barley and 1 sack of wheat.
a-na A-lá-hi-im qí-bi4-ma um-ma Ta-ah-ša-i-li-ma,"Speak to Alahum, thus says Tahsa-ili:"
a-na-kam IGI ší-na DUMU Ú-sà-ri-a aṣ-ba-at-ma,"Here, before two witnesses, I seized the son of Usaria."
um-ma a-na-ku-ma KÙ.B šu-qú-ul,I said: 'Pay the silver!'
um-ma šu-ut-ma mì-nam KÙ.B lá-áš-qú-ul,He said: 'What silver should I pay?'
17 GÚ URUDU SIG5 mì-iš-lu-um ma-sí-um mì-iš-lu-um Ha-bu-ra-ta-i-um ù 5 2/3 ma-na KÙ.B ú-šé-bi4-il5-šu-um,"I sent him 17 talents of good copper, half refined, half Haburataian, and 5 2/3 minas of silver."
60 TÚG pì-ri-kà-ni ú-šé-bi4-lam,He sent me 60 pirikannu-textiles.
lu-qú-ut 20 ma-na KÙ.B i-na li-bi4-šu,Merchandise worth 20 minas of silver is in his possession.
um-ma šu-ut-ma a-na Kà-né-eš pá-nu-a,He said: 'My face is toward Kanesh.'
a-la1-ak-ma lu-qú-ut il5-qé-ú iš-tí-šu a-za-ku,I will go and settle up with him concerning the merchandise he took.
lu Puzur4-A-šur il5-qé lu Ku-zu il5-qé a-lá-ak-ma i-na Kà-ni-iš a-za-ku,"Whether Puzur-Assur took it or Kuzu took it, I will go and settle up in Kanesh."
i-na ší-mì-im ša tù-šé-bi4-lá-ni ki-ma ší-mu-um ba-at-qú ú-lá a-dí-in,"Regarding the goods which you sent me, because the price is low, I did not sell them."
a-na ba-at-qí-im lá-dí-in,Should I sell at a loss?
ša-ma-nim ú šu-ma KÙ.GI ša ma-e-šu i-šé-ra-ku-nu-tí 1 ma-na KÙ.GI a-ší-mì-šu : le-qé-a-nim,"Buy for me and if the gold of its quality is suitable for you, take one mina of gold for its price."
a-pu-tum qá-tí i-na NÍG.KA-sí-a : lá i-ba-ta-aq,"Please, my share must not be deducted from my account."
i-ta-dí-a i-nu-mì : KÙ.B 10 ma-na tù-šé-ba-lá-ni-ni i-ba-tí-qí-im : šu-up-ra-nim,"Deposit (it); when you send me ten minas of silver, write to me concerning the shortfall."
a-na A-šur-ma-lik qí-bi4-ma um-ma Ni-mar-dIM-ma,"Speak to Ashur-malik, thus says Nimur-Adad."
a-dí ša ta-áš-pu-ra-ni um-ma a-ta-ma iš-tù ITU.2.KAM ta-li-ik-ma té-er-ta-kà-ma lá i-lá-kam,"Concerning what you wrote to me: 'Since you went two months ago, your report does not come to me.'"
a-bi a-ta : a-na šál-ṭim lá ta-ša-ki-ni,You are my father: do not put me at the mercy of an official.
um-ma a-na-ku-ma : lu-ša-il5-ma ù za-ku-sà : lá-áš-pu-ur-šu-um,Thus (I said): 'I myself will ask and I will send him clear information.'
ma-at : Za-al-pá : sà-hi-a-at,The land of Zalpa is in revolt.
lá na-ṭù-ma : ma-ma-an i-na wa-áš-bu-tim a-da-gal-ma : mì-ma lá ú-šé-té-eq,"It is not appropriate, and I watch anyone who is staying there, and I cannot let anything pass through."
a-na-kam a-na na-áb-ri-tim ša ANŠE.HI.A ½ ma-na.TA URUDU ut-ra-am i-na ṣé-ri-a il5-qé-ú,"Here, for the pasturing of the donkeys, they took from me 1/2 mina of extra copper each."
ANŠE.HI.A : šál-mu-ú,The donkeys are well.
a-ma-ar-ma : a-dí 5 u4-me-e šu-ma : lá na-ṭù-ú a-ta-bi4-a-ma a-ta-lá-kam,"I will see, and within five days, if it is not appropriate, I will depart and come there."
12 ma-na KÙ.B i-ṣé-er : A-lá-hi-im DUMU E-lá-lí A -lá-hu-um DUMU A-šùr-ma-lik : i-šu,Alahum son of Ashur-malik has twelve minas of silver against Alahum son of Elali.
iš-tù ha-mu-uš-tim ša Qar-wa-a : ù Ì-lí-a a-na 20 ha-am-ša-tim i-ša-qal,"From the hamuštum-period of Qarwaya and Iliya, he will pay in twenty hamuštum-periods."
KÙ.B ú-lá ú-ha-lá-aq,He shall not cause the silver to be lost.
šu-ma i-na 20 ha-am-ša-tim ṭup-pu-šu : ša A-lá-hi-im DUMU E-lá-lí : ša na-ru-qí-šu i-ta-al-pá-at 3 ma-na KÙ.GI : šu-mì A-lá-hi-im DUMU A-šùr-ma-lik i-lá-pá-at,"If within twenty hamuštum-periods his tablet, that of Alahum son of Elali, concerning his joint-capital fund is written, he will record three minas of gold in the name of Alahum son of Ashur-malik."
šu-ma i-na 20 ha-am-ša-tim ṭup-pu-šu : lá i-tal-pá-at KÙ.B : 12 ma-na i-kà-na-ak-ma KÙ.B a-na A-limki : i-lá-ak-/ma KÙ.B : ú ší-a-ma-tù-šu a-na na-ru-qí-šu-ma i-lá-kà,"If within twenty hamuštum-periods his tablet is not written, he will seal the twelve minas of silver and the silver will go to the City, and the silver and its proceeds will go into his joint-capital fund."
